metropolitan	n. 大都市居民, 都主教, 宗主国的公民 a. 大都市的, 都主教区的, 宗主国的
microbe	n. 微生物, 细菌 [医] 微生物
microcosm	n. 小宇宙, 小世界, 人类
microorganism	n. 微生物, 微小动植物 [化] 微生物
microscope	n. 显微镜 [化] 显微镜
microscopic	a. 显微镜的, 用显微镜可见的, 微观的, (非正式)极微小的, 细微的 [计] 微观的
microwave	n. 微波 [计] 微波
midair	n. 半空中
mighty	n. 有势力的人 a. 有势力的, 强大的, 有力的 adv. 很, 极
migrant	n. 候鸟, 移居者 [法] 移居者
migrate	vi. 移动, 移往, 随季节而移居 [计] 迁移程序
migration	n. 移民, 移往, 移动 [计] 迁移
migratory	a. 迁移的, 流浪的
mild	a. 温和的, 温柔的, 淡味的, 适度的, 轻微的, (肥皂等)软性的 [医] 轻的, 缓和的
milestone	n. 里程碑, 里程石, 里程标
milieu	n. 周围, 社会环境, 环境, 表达的手法 [医] 环境
militant	a. 好战的
military	n. 军队 a. 军事的, 军人的, 适于战争的
mill	n. 压榨机, 磨坊, 制造厂 vt. 碾磨, 磨细, 搅拌, 使乱转 vi. 乱转, 被碾磨
millennia	一千年, 千年周年纪念日, 千年庆典, 千年期, (喻)太平盛世, 想象中的黄金时代
millennium	n. 千禧年, 一千年
millimeter	n. 毫米 [医] 毫米
millionaire	n. 百万富翁, 大富豪 [经] 大资本家, 巨富, 百万富翁
mime	n. 哑剧, 小丑, 滑稽戏 v. 摸拟表演 [计] 多用途互连网邮件扩展
mimetic	a. 模仿的, 摹拟的, 好模仿的, 类似的 [计] 模拟的, 模仿的
mimic	a. 模仿的, 摹拟的 n. 效颦者, 模仿者, 小丑, 仿制品 vt. 模仿, 摹拟
mimicry	n. 模仿 [医] 拟态(生物), 模仿, 模拟
mince	n. 切碎物 vt. 切碎, 矫揉做作地说 vi. 碎步走, 装腔作势
mincing	a. 矫饰的, 装腔作势的, 装模作样的, 切碎的
mine	n. 矿, 矿藏, 地雷 vt. 挖掘, 开采, 在...布雷, 破坏 vi. 开矿, 埋设地雷 pron. 我的
mineral	n. 矿物, 无机物, 苏打水 a. 矿物的, 似矿物的
mingle	v. (使)混合
mingling	v. 混合, 混入( mingle的现在分词 ); 混进, 与…交往[联系]
miniature	n. 缩图, 小画像 a. 小规模的, 纤小的
minimal	a. 最小的, 极微的, 最小限度的 [医] 最小的, 最低的
minimalist	n. 极简抽象派艺术家
minimize	vt. 将...减到最少 vt. 最小化 vi. 最小化 [计] 最小化
minimum	a. 最小的, 最低的 n. 最小值 [计] 最小值
ministry	n. 部, 内阁, 服务 [经] 部
minority	n. 少数, 未成年, 少数民族 a. 少数的, 属于少数派的
mint	n. 薄荷, 造币厂, 巨额 vt. 铸造, 铸币, 制造
minuscule	n. 小书写体, 小写字 a. 用小书写体的, 小写字的
minute	n. 分, 分钟, 片刻, 备忘录, 笔记 vt. 记录, 摘录, 测定时间 a. 微小的, 详细的
minutely	adv. 详细地, 精密地
miracle	n. 奇迹, 奇事
miraculous	a. 奇迹的, 不可思议的
mirage	n. 海市蜃楼, 幻景, 妄想
misconception	n. 误解
miser	n. 守财奴, 吝啬鬼, (石油工程上用的)锥钻头
miserable	a. 悲惨的；痛苦的；卑鄙的
miserly	a. 吝啬的, 贪婪的
misery	n. 痛苦, 悲惨, 不幸, 穷困
misfortune	n. 不幸, 灾祸, 坏运气 [法] 不幸事故, 不幸, 灾祸
misgiving	n. 疑虑, 不安, 害怕, 担扰, 疑惧
mishap	n. 不幸之事, 灾祸, 恶运
mislead	vt. 误导
misleading	a. 引入歧途的, 使人误解的, 骗人的 [法] 误写姓名的, 误称的, 令人误解的
mission	n. 任务, 代表团, 使命, 传教团 vt. 派遣, 向...传教
mistrust	n. 不信任, 疑惑 v. 不信任, 疑惑
mitigate	vt. 温和, 缓和, 减轻 [医] 缓和, 减轻
moat	n. 壕沟, 护城河 vt. 将...围以壕沟
mobile	a. 移动的, 易变的, 机动的 n. 活动物体
mobility	n. 可动性, 流动性, 机动性 [化] 迁移率
mock	n. 嘲笑, 戏弄, 模仿 a. 假的, 伪造的, 模拟的 adv. 虚伪地 vt. 嘲弄, 模仿, 使失望, 欺骗, 挫败 vi. 嘲弄
mockingbird	n. 嘲鸫
mode	n. 模态, 调式, 样式, 文体, 状态, 方式, 风尚 [计] 方式; DOS外部命令:设定各种设备命令
modem	n. 调制解调器 [计] 调制解调器
moderate	a. 适度的, 稳健的, 中等的, 节制的 vt. 节制, 减轻, 使缓和 vi. 变缓和, 主持会议
modest	a. 谦逊的, 羞怯的, 端庄的, 适度的 [经] 适当的
modify	vt. 修正, 变更, 修饰, 缓和, 减轻 vi. 被修改 [计] 修改
modulate	vt. 调整, 使转调, 控制 vi. 转调, 调制
moiety	n. 一半, 一部分, 应得之份 [医] 等分, 一半, 一部分
moist	a. 潮湿的, 多雨的, 感伤的, 含泪的 [医] 湿的
moisten	vt. 弄湿 vi. 变潮湿
moisture	n. 湿气, 水分, 降雨 [化] 含水量; 含湿量
mold	n. 模子, 模型, 霉 v. 形成, 塑造, 发霉
molecular	a. 分子的, 由分子组成的 [医] 分子的
molecule	n. 分子, 些微 [化] 分子
mollify	vt. 平息, 缓和, 减轻, 使变软
molten	a. 熔化的, 炽热的, 铸造的 melt的过去分词
moment	n. 片刻, 瞬间, 重要, 阶段, 力矩 [医] 片刻, 瞬间, 时机, 因素, 矩
momentous	a. 重大的, 重要的
monarch	n. 帝王, 统治者, 元首 [医] 单原型(植)
monetary	a. 货币的, 金钱的 [经] 货币的, 金融的
monitor	n. 监督器, 级长, 监听员, 班长, 监视器, 告诫物 v. 监视, 监听, 监督 [计] 监视器, 监视程序; 监视
monochromatic	a. 单色的, 单频的 [化] 单色的
monochrome	n. 单色画, 单色, 黑白 a. 单色的, 黑白的 [计] 单色
monopolize	vt. 独占, 垄断 [经] 垄断, 专营, 专利
monopoly	n. 垄断, 专卖权, 独占事业 [经] 垄断, 专利品, 垄断(权)独占
monotonous	a. 单调的, 无变化的
monster	n. 怪物, 恶人, 巨物 [医] 畸胎
monument	n. 纪念碑, 纪念物, 石碑
mood	n. 心情, 气氛, 生气, 基调 [医] 心境
moral	n. 道德, 品行, 寓意 a. 道德的, 品性端正的, 精神上的
morale	n. 士气, 道德
morbid	a. 致病的, 病态的, 疾病的, 可怕的 [医] 病的
moribund	a. 垂死的 n. 垂死的人
moron	n. 低能者, 笨人 [医] 痴愚者
morphology	n. 形态学, 词法, 形态 [医] 形态学
mortal	n. 生物, 人类 a. 不免一死的, 人类的, 临终的
mortar	n. 臼, 研钵, 灰泥 vt. 用灰泥涂抹, 用灰泥结合
mosaic	n. 马赛克, 镶嵌细工, 镶嵌工艺 a. 马赛克的, 镶嵌细工的, 拼花的 vt. 用镶嵌细工装饰 [计] Mosaic浏览程序
moss	n. 苔藓, 泥沼 vt. 使长满苔藓
mostly	adv. 大概, 大部分, 主要 [经] 大部份
mote	n. 尘埃, 微粒
moth	n. 蛾害, 蛾, 乌头叶菜豆 [医] 蠹, 蛾
motif	n. 主题, 基调, 动机, 基本图案 [法] 主旨, 主题, 动机
motion	n. 移动, 手势, 动作, 意向, 请求, 提议 v. 打手势
motionless	a. 不动的, 静止的 [机] 不动的, 静止的
motivate	vt. 给与动机, 刺激, 提高...的学习欲望, 促动 [经] 促动, 激发, 激励
motivation	n. 动机, 刺激, 推动 [医] 促动, 推动, 诱导
motive	n. 动机, 目的, 主题, 基调 a. 运动的, 成为动机的
mournful	a. 悲恸的, 悲哀的, 令人惋惜的
mourning	n. 哀痛, 居丧, 举哀, 哀悼, 丧服, 戴孝
mouth	n. 嘴, 口, 口腔, 口状物 vi. 装腔作势说话, 做鬼脸 vt. 说出, 做作地说
mud	n. 泥, 诽谤 vt. 弄脏
muddle	vt. 混合, 使微醉, 使咬字不清晰 vi. 胡乱对付 n. 困惑, 混浊状态
mulberry	n. 桑树, 桑椹, 深紫红色 [医] 桑树; 桑葚
multicellular	a. 多细胞的 [医] 多细胞的; 多空隙的
multifaceted	a. 多层面的
multiple	n. 倍数, 并联 a. 多样的, 许多的, 多功能的
multiply	v. 繁殖, 乘, 增加 [计] 乘
multistory	a. 有多层楼的
multitude	n. 多数, 群众
mundane	a. 现世的, 世俗的, 宇宙的
municipal	a. 市政的, 自治区的, 内政的 [经] 市政的, 市的
munificent	a. 丰厚的, 慷慨的
mural	a. 壁的, 壁上的, 壁似的 n. 壁画
muscular	a. 强壮的, 肌肉发达的, 有力的 [医] 肌的; 肌肉发达的
mushroom	n. 蘑菇形物, 蘑菇, 暴发户 vi. 迅速生长, 迅速增加, 采蘑菇 a. 蘑菇形的, 迅速生长的
mutation	n. 变化, 突变, 元音变化 [化] 突变
mutual	a. 相互的, 共有的 [经] 相互的
myriad	n. 无数, 无数的人(或物) a. 无数的, 种种的
mysterious	a. 神秘的, 难解的, 不可思议的
mystery	n. 秘密, 神秘, 奥秘
myth	n. 神话, 虚构的事, 虚构的人
mythical	a. 神话的, 存在于神话中的, 神话式的, 不真实的, 虚构的, 幻想出来的
mythology	n. 神话
nail	n. 钉子, 指甲 vt. 用钉钉牢, 使固定, 截住, 揭露
naked	a. 裸体的, 无装饰的, 无保护的, 赤贫的 [医] 裸露的
narcotic	n. 麻醉药, 镇静剂 a. 麻醉的, 催眠的
narration	n. 叙述, 故事, 叙述文 [法] 陈诉, 原告陈述者事实
narrator	n. 讲述者, 叙述者 [法] 陈述者, 叙述者
narrow	n. 狭窄部分, 隘路 a. 狭窄的, 仔细的, 有限的, 勉强的, 狭隘的, 手紧的 vi. 变窄 vt. 使变狭窄
nationality	n. 国籍, 国家, 民族性 [法] 国家, 民族, 国民
nationwide	a. 全国性的 [法] 全国的, 全国范围的
natural	n. 白痴 a. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的
naturalist	n. 自然主义者
naturalistic	a. 自然的, 自然主义的
naughty	a. 顽皮的, 没规矩的, 不适当的, 下流的
naval	a. 海军的, 军舰的, 有舰队的 [法] 海军的, 军舰的, 船的
navigate	vi. 航行 vt. 航行于, 驾驶, 操纵, 使通过
navigation	n. 航行, 航海, 导航 [经] 航空, 航海, 航船
nearly	adv. 几乎, 密切地
neat	a. 整洁的, 巧妙的, 匀称的, 简洁的 n. 牛
nebula	n. 星云, 角膜云翳 [医] 薄翳; 角膜翳, 角膜云翳; 喷雾剂
necessity	n. 需要, 必需品, 必然 [法] 必要性, 必然性, 必要
neck	n. 脖子, 衣领, 颈 vi. 拥抱, 拥吻, 收缩 vt. 割颈
nectar	n. 神酒, 甜美饮料, 甘露
needlework	n. 刺绣, 缝纫
needy	a. 贫穷的, 贫困的, 生活艰苦的
negate	vt. 否定, 否认, 取消 [计] 非
negative	n. 否定, 否定语, 负数, 底片 a. 否定的, 消极的, 负的, 阴性的 n. 负数, 负值 [计] 负数, 负值
neglect	n. 疏忽, 忽略, 漏做 vt. 疏忽, 忽视, 不顾
negligence	n. 疏忽, 粗心大意, 忽视 [经] 疏忽, 过失
negligent	a. 疏忽的, 粗心的, 不在意的
negligible	a. 可以忽略的, 不足取的, 无用的 [医] 可不计的, 可忽视的
negotiate	vi. 商议, 谈判, 交涉 vt. 谈妥, 转让, 处理
negotiation	n. 谈判, 磋商, 交涉 [经] 谈判, 协商
neighbor	n. 邻居 vt. 邻接 vi. 毗邻而居, 友好 a. 邻近的
neoclassical	a. 新古典主义的
neon	n. 氖 [化] 氖Ne
nervous	a. 神经紧张的, 不安的, 神经的 [医] 神经的; 神经质的, 神经过敏的
net	n. 网, 网状物, 罗网, 净利, 净价 a. 净的, 最终的 vt. 用网捕, 撒网, 净赚, 得到 vi. 编网 [计] 网络, 网络分析程序
nettle	n. 荨麻 vt. 以荨麻刺, 激怒
neuron	n. 神经原, 轴索, 神经细胞 [计] 神经元
neurotransmitter	n. 神经递质 [化] 神经递质
neutral	n. 中立者, 中立国, 非彩色, 空档 a. 中立的, 中性的, 无色的
neutralize	vt. 使中立, 使成中立地带, 使中和, 抵销 vi. 中立化, 变无效, 中和
neutron	n. 中子 [化] 中子
newscast	n. 新闻广播
newsstand	n. 报摊, 报刊出售处
nibble	n. 少量食物, 细咬, 轻咬, 啃 v. 一点一点地咬, 细咬, 吹毛求疵 [计] 半字节
niche	n. 壁龛 vt. 放入壁龛, 安顿
nickel	n. 镍, 镍币, 五分镍币 vt. 镀镍于
nickname	n. 绰号, 昵称 vt. 给...取绰号, 叫错名字 [计] 绰号
nicotine	n. 烟碱, 尼古丁 [化] 烟碱; 尼古丁
nimble	a. 敏捷的, 伶俐的, 聪明的
nitrogen	n. 氮 [化] 氮N-2
nocturnal	a. 夜的, 夜曲的 [医] 夜间的
nod	n. 点头, 打盹, 晃动 vi. 点头, 打盹 vt. 点头表示, 点(头)
noisy	a. 嘈杂的, 喧闹的 [机] 噪声的, 嘈杂的
nomadic	a. 游牧的, 游牧生活的, 流浪的 [医] 游动的, 无定的, 游离的
nominate	vt. 提名, 任命, 命名 [法] 提名...为候选人, 指定, 推荐
nominee	n. 被提名者, 被任命者 [经] 被指定人
nonconformist	n. 不相信英国国教的人, 不符合通常准则的人, 不落俗套的人 a. 违反准则的, 不落俗套的, 违反规范的
nonconformity	n. 不适合, 不一致, 不信奉国教
nonetheless	conj. 然而, 尽管, 不过 adv. 不过, 仍然, 尽管如此, 然而
nonfiction	n. (非小说的)写实文学
nonhuman	a. 非人类的
nonprofessional	a. 无职业的, 无专长的
nonsense	n. 无意义的事, 荒谬言行, 荒唐
nontraditional	a. 不符合传统的, 非传统的
nonverbal	a. 不用语言的；不用动词的
nonviolence	n. 非暴力 [法] 不诉诸武力的主张, 政策, 无暴力存在
nook	n. 角落, 躲蔽处, 隐匿处, 凹处
norm	n. 基准, 模范, 标准, 准则, 平均数 [化] 定额
normal	n. 常态, 标准, 正常, 普通 a. 正常的, 正规的, 标准的, 师范的, 正态的 [计] 标准, 普通
normally	adv. 正规地, 合规则, 正常地
nostalgia	n. 乡愁, 向往过去, 怀旧之情 [医] 怀乡病
notable	n. 著名人士, 值得注意之事物 a. 值得注意的, 显著的
notably	adv. 显著地, 著名地, 尤其, 特别
notate	vt.以符号表示,把.....写成记号(或标志)
notation	n. 记号, 符号表示法, 注释 [计] 记数法
notch	n. 刻痕, 等级, 峡谷 vt. 刻凹痕, 用刻痕计算, 赢得
note	n. 笔记, 记录, 注解, 票据, 符号, 显要, 注重, 便笺, 照会 vt. 记录, 注解, 注意
noted	a. 著名的, 显著的, 扬名的
notice	n. 注意, 布告, 通知, 预告, 短评 vt. 注意, 通知, 评论, 提及, 关注 vi. 注意
notion	n. 概念, 观念, 想法, 打算, 别致的小东西 [经] 概念, 打算, 想法
notorious	a. 声名狼藉的, 臭名昭著的, 众人皆知的
notoriously	adv. 臭名昭著的, 声名狼藉的
notwithstanding	adv. 虽然, 尽管 prep. 尽管 conj. 虽然
nourish	vt. 滋养, 使健壮, 怀有
nourishing	a. 有营养的, 滋养多的
nourishment	n. 滋养品, 养料, 营养 [医] 营养, 营养品
novel	n. 小说, 长篇故事 a. 新奇的, 异常的
novelty	n. 新奇, 新鲜, 新奇的事物
novice	n. 新手, 初学者
nowadays	n. 现在, 现时, 当今 adv. 时下, 现今
noxious	a. 有害的, 有毒的, 使道德败坏的 [医] 有害的, 有毒的
nuclear	a. 核子的, 原子能的, 核的, 中心的 [医] 核的
nuclei	pl. 核心, 核子, 原子核 [医] 核
nucleus	n. 核心, 核子, 原子核, 起点 [计] 核心程序
null	a. 无效力的, 无效的, 无价值的 n. 零, 空, 零位 [计] 空
numb	a. 麻木的, 失去知觉的 vt. 使麻木, 使昏迷, 使失去知觉
numerical	a. 数字的, 数值的, 以数字表示的, 擅长于计数的 [经] 数字的, 用数字表示的
numerous	a. 很多的, 数目众多的, 多数的 [机] 多数的, 甚多的
nurse	n. 护士, 保姆, 奶妈 vt. 看护, 照顾, 培养 vi. 喂奶, 看护病人
nurture	n. 养育, 营养物, 培育 vt. 养育, 供给营养物, 教养
nutrient	a. 营养的, 滋养的 n. 营养物, 滋养物
nutriment	n. 营养物, 食物, 营养素
nutrition	n. 营养, 营养学 [医] 营养, 营养品
nutritional	a. 营养的, 滋养的 [医] 营养的
nutritious	a. 滋养的, 营养的 [医] 有营养的
oath	n. 誓约, 誓言, 咒骂 [法] 誓言, 誓约, 宣誓
obedience	n. 服从, 顺从, 忠实 [法] 服从, 顺从, 遵从
objection	n. 异议, 反对, 不喜欢, 缺点, 缺陷, 妨碍, 拒绝之理由 [法] 异议, 反对, 抗议
objective	n. 目的, 目标, 宗旨, 宾格, 实物 a. 客观的, 如实的, 无偏见的, 宾格的
obligated	a. 有义务的; 必须的; 有责任的 v. 使负有责任或义务（ obligate的过去式和过去分词 ）
obligation	n. 义务, 责任, 约束, 契约, 恩惠, 债务 [经] 待付款, 债务, 义务
obligatory	a. 义务的, 必须的, 强制性的 [法] 有拘束的, 强制的, 必须的
oblige	vt. 强制, 施恩惠于, 使感激 vi. 施恩惠, 帮忙
obliging	a. 乐于施惠的, 体贴的, 有礼貌的
obliterate	vt. 擦去, 冲刷(掉), 消灭, 忘掉, 盖销(邮票等) [法] 灭迹, 消灭, 涂抹
oblivion	n. 遗忘, (头脑的)一片空白状, 湮没, 大赦, 赦免 [法] 忘却, 被忘却的事, 大赦
obloquy	n. 辱骂, 毁谤, 耻辱
obscene	a. 淫秽的, 猥亵的, 讨人厌的, 可憎的 [法] 猥亵的, 海洋的, 污秽的
obscure	a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的 vt. 使变暗, 隐藏, 使变模糊, 使难解
observance	n. 观察, 遵守, 仪式, 风俗习惯 [法] 遵守, 奉行, 惯例
observation	n. 观察, 注意, 观测, 观察力 [化] 观察
observatory	n. 天文台, 气象台, 了望台
observe	vt. 觉察到, 遵守, 注意到, 庆祝 vi. 注意, 评论
obsess	vt. 迷住, 使困扰
obsessed	a. 着迷的；无法摆脱的
obsession	n. 困扰, 困扰人的情绪 [医] 强迫观念
obsolete	a. 荒废的, 成废物的, 陈旧的, 老式的 n. 废词, 废物
obstacle	n. 障碍, 妨害物, 阻碍
obstinate	a. 倔强的, 顽固的, 不让步的
obstruct	vt. 阻隔, 妨碍, 阻塞, 遮没 vi. 设障碍
obstruction	n. 障碍, 妨碍, 闭塞物 [医] 梗阻, 不通
obtain	vt. 获得, 达到 vi. 流行, 得到公认
obtainable	a. 能得到的
obtrude	vt. 逼使, 强迫, 伸出 vi. 打扰, 强行闯入
obviate	vt. 除去, 排除, 使成为不必要, 避免
obvious	a. 明显的, 明白的, 显然的, 平淡无奇的
occasion	n. 场合, 时机, 机会, 诱因, 理由 vt. 惹起, 引起
occasional	a. 偶然的, 临时的 [法] 偶然的, 特殊场合的
occasionally	adv. 有时候, 偶而
occupant	n. 占有者, 居住者, 占用者
occupation	n. 职业, 占有, 占有期, 占领, 占领军 [经] 占有, 占用, 职业
occupy	vt. 占领, 占(时间、空间等), 住进, 担任, 使从事, 使全神贯注 [法] 占领, 占据, 占有
occur	vi. 发生, 被想到, 存在
occurrence	n. 发生, 事件, 出现 [医] 发生
octopus	n. 章鱼
odd	a. 奇数的, 古怪的, 剩余的, 零散的, 各种各样的, 少量的 n. 奇特的事物, 怪人 [计] 奇数, 奇校验, 光数据数字转换器
oddly	adv. 奇怪地
odds	n. 可能性, 几率, 机会, 胜算, 不平等
odor	n. 气味, 香味, 名声, 意味 [医] 气味
odorless	a. 无嗅的, 没有气味的
offensive	a. 令人不快的, 侮辱的, 攻击性的 [法] 攻击的, 进攻的, 冒犯的
offer	n. 给予(物), 出价, 提议, 意图, 报价 vt. 提供, 出价, 奉献, 试图, 使出现, 演出 vi. 出现, 献祭, 提议, 求婚
offhand	a. 即时的, 即席的, 无准备的, 随便的, 简慢的, 不友好的 adv. 即时地, 即席地, 随便地
official	n. 官员, 公务员, 职员 a. 公务的, 官方的, 正式的
offshore	a. 海面的, 吹向海面的, 近海的 adv. 向海面
offspring	n. 子孙, 后代, 产物 [法] 后辈, 子孙, 后裔
olfactory	a. 嗅觉的, 味道的 n. 嗅觉器官, 嗅神经
omit	vt. 省略, 删除, 疏忽, 遗漏 [化] 省略
ongoing	a. 前进的, 进行的, 不间断的 n. 前进, 发展
onset	n. 开始, 攻击, 进攻 [医] 起始, 开始
onslaught	n. 突击, 猛击, 猛攻
ooze	n. 渗流, 分泌物 v. 渗出, 泄漏
opaque	n. 不透明物 a. 不透明的, 不传热的, 不传导的, 阴暗的 [计] 白底
opera	n. 歌剧
operate	v. 操作, 运转, 动手术, 活动
operator	n. 操作员, 行家, 经纪人, 算子, 运算符 [计] 运算符
opinion	n. 意见, 评价, 主张 [经] 意见
opponent	n. 对手, 敌手, 反对者 a. 敌对的, 反对的, 对面的
opportunity	n. 机会, 时机
oppose	vt. 反对, 以...对抗, 抗争 vi. 反对
opposed	a. 反对的, 敌对的, 对抗的, 相对的 [机] 反对的, 相反的, 对立的
opposing	a. 对面的, 反对的, 相反的, 相对的
opposite	a. 相对的, 相反的, 对面的 prep. 对面 n. 对立面
opposition	n. 反对, 敌对, 相反, 在野党 [医] 对生, 对向, 反抗, 反对症
optical	a. 眼睛的, 视觉的, 光学的 [机] 光学上的, 光学的
optimal	a. 最佳的, 最理想的 [化] 最优的
optimist	n. 乐观者, 乐观主义者
optimistic	a. 乐观的, 乐观主义的, 乐天的
optimum	n. 最适条件, 最佳效果 a. 最优的, 最适宜的
option	n. 选择权, 挑选, 选项 [计] 选项
